task_id,node_id,start,duration
T17-430,108,17,19
T17-290,43,17,17
T17-371,55,17,5
T17-322,60,17,17
T17-798,36,17,14
T17-140,39,17,6
T17-881,59,17,16
T17-980,78,17,16
T17-342,78,17,12
T17-344,85,17,5
T17-100,20,17,8
T17-917,89,17,11
T17-404,124,17,20
T17-428,34,17,12
T17-806,58,17,9
T17-103,116,17,9
T17-258,90,17,6
T17-578,151,17,4
T17-921,182,17,19
T17-343,128,17,12
T17-615,92,17,11
T17-607,95,17,15
T17-876,157,17,15
T17-241,163,17,15
T17-140,130,17,8
T17-967,165,17,15
T17-558,167,17,17
T17-635,174,17,20
T17-179,197,17,18
T17-703,201,17,2
T17-919,202,17,15
T17-230,197,17,20
T17-490,80,17,7
T17-646,84,17,12
T17-447,203,17,2
T17-561,204,17,7
T17-297,204,17,7
T17-625,202,17,8
T17-794,203,17,16
T17-504,89,17,3
T17-432,95,17,10
T17-968,204,17,15
T17-416,147,17,10
T17-931,164,17,18
T17-707,174,17,19
T17-926,201,17,19
T23-164,0,23,4
T23-561,3,23,15
T23-956,4,23,19
T23-579,15,23,16
T23-101,5,23,20
T23-597,22,23,9
T23-243,25,23,4
T23-456,38,23,14
T23-288,45,23,2
T23-559,57,23,6
T23-528,62,23,6
T23-912,63,23,19
T23-377,90,23,17
T23-701,71,23,10
T23-646,96,23,17
T23-285,107,23,20
T23-498,112,23,13
T23-484,43,23,8
T23-126,130,23,19
T23-389,136,23,15
T23-252,167,23,5
T17-548,25,17,19
T17-245,2,17,10
T17-624,3,17,17
T17-876,53,17,8
T17-610,5,17,7
T18-207,10,18,9
T18-969,17,18,16
T18-836,26,18,12
T18-694,29,18,20
T18-447,16,18,8
T18-706,18,18,12
T18-260,76,18,15
T18-329,37,18,11
T18-436,65,18,20
T18-903,12,18,6
T18-581,38,18,19
T18-198,58,18,18
T18-503,61,18,4
T18-123,98,18,17
T18-160,106,18,2
T18-728,86,18,19
T18-243,91,18,20
T18-234,13,18,8
T18-404,131,18,12
T18-819,64,18,8
T18-211,132,18,20
T18-320,92,18,10
T18-780,27,18,7
T18-399,161,18,15
T18-436,67,18,3
T18-498,31,18,20
T18-510,74,18,10
T18-872,49,18,9
T18-378,87,18,15
T18-802,94,18,11
T18-676,109,18,4
T18-642,144,18,5
T18-247,59,18,10
T18-860,121,18,10
T18-302,72,18,17
T18-787,78,18,5
T18-656,173,18,12
T18-818,79,18,5
T18-238,87,18,11
T18-194,90,18,16
T18-239,187,18,4
T18-622,158,18,11
T18-173,112,18,3
T18-729,100,18,5
T18-756,2,18,11
T18-343,103,18,8
T18-661,152,18,12
T18-430,116,18,17
T18-748,165,18,4
T18-655,163,18,13
T18-719,183,18,9
T18-208,185,18,13
T18-472,187,18,7
T18-841,109,18,14
T18-878,191,18,2
T18-979,195,18,2
T18-238,128,18,15
T18-613,129,18,7
T18-246,135,18,19
T18-900,134,18,9
T18-758,156,18,15
T18-575,193,18,19
T18-408,148,18,6
T18-279,164,18,19
T18-891,170,18,5
T18-144,178,18,6
T18-327,199,18,19
T24-998,9,24,6
T24-495,10,24,20
T24-815,17,24,7
T24-599,18,24,15
T24-181,31,24,19
T24-522,37,24,12
T24-623,47,24,9
T24-534,53,24,4
T24-789,61,24,8
T24-928,67,24,18
T24-392,79,24,7
T24-681,88,24,11
T24-516,90,24,4
T24-329,94,24,20
T24-266,100,24,18
T24-503,116,24,17
T24-572,59,24,5
T24-938,119,24,20
T24-346,106,24,9
T24-409,128,24,5
T24-336,142,24,4
T24-765,146,24,7
T24-685,150,24,14
T24-458,159,24,8
T24-125,173,24,8
T25-481,178,25,5
T25-787,182,25,16
T18-906,4,18,16
T18-998,7,18,18
T18-725,7,18,16
T18-961,7,18,8
T18-848,19,18,20
T18-165,47,18,16
T18-301,61,18,6
T18-104,2,18,6
T18-374,21,18,19
T18-870,31,18,20
T18-908,47,18,14
T18-857,35,18,14
T18-443,49,18,15
T18-124,67,18,10
T18-478,54,18,8
T18-212,77,18,3
T18-149,58,18,20
T18-361,54,18,3
T18-165,81,18,18
T18-803,68,18,8
T18-770,63,18,8
T18-569,83,18,3
T18-558,80,18,19
T18-720,86,18,5
T18-209,91,18,15
T18-532,80,18,20
T18-951,117,18,20
T18-779,95,18,4
T18-142,115,18,12
T18-483,97,18,19
T18-456,119,18,6
T18-352,136,18,20
T18-389,86,18,6
T18-895,177,18,3
T18-438,121,18,15
T18-719,133,18,2
T18-627,136,18,16
T18-872,143,18,19
T18-424,83,18,3
T19-811,120,19,20
T19-364,134,19,2
T19-470,168,19,9
T19-880,84,19,20
T19-506,148,19,2
T19-237,179,19,20
T19-984,149,19,11
T19-830,169,19,4
T19-684,199,19,4
T19-473,173,19,6
T19-651,180,19,7
T19-231,175,19,3
T19-158,181,19,15
T19-829,192,19,4
T19-385,91,19,7
T19-857,201,19,9
T19-948,107,19,19
T19-242,168,19,5
T19-551,188,19,11
T19-118,196,19,12
T19-129,201,19,12
T25-886,4,25,6
T25-686,6,25,14
T25-659,8,25,11
T25-996,1,25,11
T25-107,9,25,6
T25-238,21,25,9
T25-514,26,25,2
T25-513,27,25,12
T25-769,45,25,6
T25-982,59,25,17
T25-211,81,25,20
T25-439,117,25,12
T25-487,119,25,19
T25-197,144,25,4
T25-506,154,25,19
T25-722,169,25,14
T25-986,173,25,4
T25-699,181,25,18
T26-149,186,26,8
T26-611,193,26,9
T26-968,195,26,19
T26-494,199,26,12
T19-504,13,19,19
T19-927,16,19,5
T19-449,27,19,6
T19-717,34,19,2
T19-292,20,19,2
T19-174,24,19,5
T19-664,14,19,6
T19-983,42,19,13
T19-717,0,19,7
T19-557,69,19,16
T19-619,44,19,3
T19-285,9,19,15
T19-239,34,19,14
T19-365,90,19,17
T19-125,43,19,4
T19-779,51,19,17
T19-837,106,19,8
T19-411,40,19,10
T19-167,72,19,15
T19-994,36,19,18
T19-403,73,19,19
T19-501,76,19,9
T19-981,191,19,18
T19-620,84,19,15
T19-949,87,19,15
T19-124,106,19,13
T19-279,108,19,7
T19-568,80,19,8
T19-813,196,19,17
T19-376,124,19,2
T19-459,11,19,6
T19-314,133,19,6
T19-890,92,19,17
T19-180,4,19,9
T19-381,15,19,7
T19-544,147,19,13
T19-152,146,19,18
T19-832,180,19,12
T19-431,48,19,11
T19-585,88,19,15
T19-203,102,19,2
T19-638,60,19,16
T19-940,132,19,15
T19-792,67,19,10
T19-398,138,19,13
T19-904,143,19,10
T19-724,77,19,11
T19-866,195,19,8
T19-824,163,19,9
T19-595,89,19,5
T19-517,144,19,5
T19-265,95,19,6
T19-709,97,19,3
T19-840,178,19,19
T19-145,115,19,19
T19-815,132,19,17
T19-610,161,19,16
T19-868,198,19,9
T19-510,187,19,14
T19-787,191,19,11
T26-601,8,26,6
T26-584,6,26,12
T26-584,11,26,20
T26-246,13,26,4
T26-412,24,26,5
T26-991,20,26,19
T26-964,42,26,4
T4-449,46,4,18
T12-662,63,12,15
T4-696,68,4,14
T18-739,73,18,18
T27-365,76,27,19
T27-920,79,27,15
T27-504,87,27,11
T27-651,100,27,14
T27-877,102,27,20
T27-609,108,27,20
T27-577,120,27,7
T27-895,133,27,11
T27-872,152,27,6
T27-930,158,27,3
T27-578,166,27,5
T27-956,167,27,2
T27-902,179,27,7
T27-630,185,27,17
T27-480,199,27,20
T21-589,3,21,12
T21-262,17,21,16
T21-802,0,21,11
T21-260,30,21,5
T21-442,8,21,15
T21-425,9,21,15
T21-214,33,21,15
T21-616,9,21,14
T21-854,35,21,6
T21-387,10,21,10
T21-890,18,21,15
T21-681,70,21,3
T21-912,48,21,19
T21-958,82,21,16
T21-639,96,21,5
T21-379,99,21,13
T21-257,105,21,15
T21-373,112,21,6
T21-149,93,21,14
T21-687,11,21,6
T21-555,26,21,13
T21-187,113,21,8
T21-427,67,21,14
T21-366,80,21,14
T21-624,84,21,2
T21-900,14,21,4
T21-483,114,21,20
T21-198,123,21,12
T21-202,133,21,19
T21-877,100,21,12
T21-550,139,21,14
T21-137,141,21,12
T21-727,127,21,8
T21-884,149,21,17
T21-980,151,21,7
T21-215,129,21,20
T21-441,150,21,9
T21-779,36,21,10
T21-277,152,21,18
T21-360,44,21,10
T21-197,154,21,13
T21-734,160,21,6
T21-481,164,21,20
T21-712,153,21,13
T21-755,57,21,15
T21-318,158,21,11
T21-204,160,21,16
T21-457,185,21,3
T21-909,172,21,17
T21-817,68,21,12
T21-820,94,21,20
T21-651,103,21,8
T21-453,70,21,2
T21-750,190,21,15
T21-788,134,21,20
T21-887,78,21,18
T21-125,96,21,7
T21-229,112,21,4
T21-773,113,21,14
T21-481,149,21,12
T21-178,97,21,19
T21-311,114,21,8
T21-176,193,21,9
T21-273,184,21,2
T21-211,186,21,14
T21-526,148,21,6
T21-211,115,21,12
T21-444,123,21,16
T21-657,152,21,16
T21-279,116,21,4
T21-959,164,21,13
T21-927,168,21,9
T21-604,170,21,2
T27-482,6,27,15
T27-118,12,27,17
T27-301,17,27,18
T27-584,10,27,10
T27-550,25,27,17
T27-355,11,27,12
T27-107,30,27,17
T27-769,40,27,2
T27-610,45,27,2
T27-555,64,27,20
T27-228,67,27,12
T27-472,72,27,19
T27-998,73,27,17
T28-657,77,28,20
T28-689,79,28,2
T28-741,99,28,19
T28-251,102,28,4
T28-238,82,28,5
T28-339,105,28,3
T28-789,106,28,4
T28-176,122,28,2
T28-603,127,28,19
T28-472,119,28,3
T28-776,130,28,11
T28-361,151,28,9
T28-974,133,28,12
T28-695,154,28,7
T28-360,167,28,7
T28-276,181,28,4
T28-335,183,28,17
T28-794,188,28,9
T28-323,190,28,4
T21-839,0,21,5
T21-386,34,21,14
T21-431,20,21,5
T21-620,63,21,11
T21-718,23,21,15
T21-658,59,21,11
T21-499,32,21,7
T21-404,64,21,10
T21-678,77,21,9
T21-170,74,21,5
T21-752,83,21,12
T21-103,19,21,15
T21-911,85,21,6
T21-891,107,21,18
T21-922,124,21,17
T21-359,150,21,13
T21-997,28,21,11
T21-685,137,21,20
T21-112,37,21,16
T21-453,162,21,3
T21-232,109,21,14
T21-195,171,21,9
T21-313,55,21,19
T21-874,177,21,16
T21-783,187,21,2
T21-329,89,21,20
T21-750,58,21,17
T21-331,33,21,15
T21-873,189,21,12
T21-100,99,21,19
T21-789,151,21,16
T21-619,165,21,2
T21-723,120,21,18
T21-323,36,21,19
T21-703,61,21,4
T21-548,172,21,6
T21-529,64,21,3
T21-768,73,21,7
T21-800,175,21,8
T21-364,179,21,14
T21-617,186,21,3
T21-418,102,21,12
T21-839,104,21,9
T22-509,140,22,7
T22-603,5,22,11
T23-972,8,23,3
T23-589,160,23,5
T23-468,31,23,18
T23-826,32,23,8
T23-410,161,23,7
T23-668,166,23,19
T23-565,44,23,20
T23-204,173,23,14
T23-302,54,23,5
T23-422,85,23,2
T23-585,178,23,16
T23-905,118,23,9
T23-205,125,23,16
T23-124,182,23,10
T23-564,126,23,4
T23-305,158,23,14
T23-228,167,23,14
T23-182,175,23,4
T28-285,13,28,8
T28-582,20,28,4
T28-828,21,28,17
T29-540,34,29,7
T29-238,53,29,3
T29-523,61,29,8
T29-431,59,29,12
T29-538,74,29,11
T29-648,78,29,8
T29-871,90,29,7
T29-410,83,29,20
T29-349,93,29,11
T29-197,106,29,5
T29-498,108,29,20
T29-931,110,29,10
T29-729,111,29,11
T29-251,113,29,19
T29-396,132,29,5
T29-879,133,29,16
T29-412,142,29,10
T29-168,162,29,12
T29-329,187,29,7
T29-912,188,29,5
T29-837,192,29,8
T21-945,7,21,9
T21-548,35,21,11
T21-491,40,21,19
T21-644,54,21,9
T21-554,44,21,6
T21-752,65,21,2
T21-195,66,21,15
T22-112,118,22,7
T22-784,46,22,8
T22-460,138,22,16
T22-712,79,22,10
T22-390,8,22,4
T22-592,84,22,15
T22-627,144,22,4
T22-146,148,22,13
T22-410,155,22,18
T23-483,170,23,2
T23-607,176,23,9
T23-113,157,23,9
T23-328,184,23,11
T23-681,199,23,15
T23-230,1,23,9
T23-144,170,23,7
T23-599,175,23,17
T23-172,169,23,9
T23-206,197,23,4
T23-718,95,23,5
T23-112,192,23,2
T23-865,12,23,6
T23-124,39,23,2
T23-525,11,23,16
T23-241,47,23,19
T23-368,14,23,15
T23-900,22,23,9
T23-646,62,23,14
T23-980,90,23,12
T23-215,40,23,9
T23-464,66,23,2
T23-758,73,23,10
T23-541,68,23,13
T23-970,105,23,2
T23-328,122,23,3
T23-307,70,23,16
T23-359,75,23,7
T23-472,78,23,5
T23-998,146,23,3
T23-139,148,23,18
T23-545,196,23,2
T23-437,85,23,11
T23-198,97,23,12
T23-139,100,23,7
T23-543,101,23,18
T23-208,184,23,20
T23-781,189,23,18
T23-497,193,23,8
T29-528,0,29,14
T29-769,6,29,15
T29-889,19,29,14
T29-125,20,29,7
T29-654,32,29,18
T29-959,45,29,19
T29-839,57,29,9
T29-460,72,29,6
T29-221,76,29,18
T29-777,18,29,19
T29-447,4,29,18
T29-542,102,29,8
T30-776,117,30,14
T30-852,128,30,13
T30-573,138,30,18
T30-405,141,30,7
T30-602,144,30,8
T30-213,150,30,2
T30-420,158,30,5
T30-748,171,30,6
T30-940,173,30,7
T30-472,176,30,6
T30-724,178,30,2
T30-564,185,30,8
T30-523,187,30,17
T30-930,198,30,16
T31-150,59,31,3
T23-928,39,23,4
T23-456,43,23,9
T23-497,6,23,10
T23-633,29,23,11
T23-750,9,23,18
T23-883,16,23,12
T23-417,45,23,3
T23-820,81,23,3
T23-188,55,23,15
T23-332,18,23,18
T23-678,165,23,13
T23-211,169,23,2
T23-493,174,23,14
T23-206,200,23,11
T23-618,200,23,8
T23-437,52,23,6
T23-134,187,23,13
T23-364,70,23,18
T23-189,71,23,19
T23-770,72,23,14
T23-370,75,23,17
T23-743,77,23,13
T23-507,78,23,14
T23-744,86,23,6
T23-293,122,23,20
T23-716,82,23,10
T23-632,137,23,15
T23-536,159,23,18
T23-499,125,23,5
T23-431,185,23,2
T23-427,192,23,20
T23-590,148,23,2
T23-270,188,23,6
T23-822,184,23,6
T23-522,22,23,20
T23-448,193,23,3
T23-437,32,23,12
T23-545,61,23,19
T23-980,116,23,12
T23-697,154,23,8
T23-561,174,23,3
T24-595,12,24,6
T24-566,16,24,10
T24-540,46,24,17
T24-104,69,24,6
T24-523,182,24,16
T24-292,80,24,6
T24-571,81,24,8
T24-827,85,24,11
T24-893,100,24,12
T24-358,82,24,9
T24-525,105,24,9
T24-231,113,24,6
T24-269,134,24,8
T24-944,168,24,20
T24-257,178,24,8
T24-595,197,24,8
T31-345,4,31,7
T31-200,6,31,12
T31-687,13,31,14
T31-858,42,31,2
T31-997,59,31,6
T31-422,71,31,12
T31-968,75,31,19
T31-360,77,31,8
T31-678,87,31,13
T31-645,109,31,8
T31-454,137,31,8
T31-990,149,31,13
T31-312,119,31,17
T31-481,159,31,14
T31-429,170,31,19
T31-152,183,31,18
T31-720,185,31,14
T31-932,190,31,12
T31-469,43,31,14
T31-213,52,31,17
T23-235,20,23,19
T23-514,38,23,8
T23-967,41,23,2
T23-729,49,23,10
T23-675,57,23,12
T23-593,65,23,3
T23-841,61,23,8
T23-601,66,23,16
T23-950,5,23,12
T23-640,75,23,14
T23-470,101,23,18
T23-537,16,23,19
T23-814,119,23,14
T23-260,24,23,4
T23-567,46,23,20
T23-525,131,23,15
T23-792,19,23,8
T23-385,55,23,14
T23-500,57,23,2
T23-659,86,23,19
T23-686,142,23,5
T23-266,88,23,9
T23-566,145,23,9
T23-281,145,23,4
T23-656,147,23,6
T23-325,126,23,11
T23-428,170,23,4
T23-412,130,23,6
T23-356,139,23,5
T23-895,14,23,18
T23-838,36,23,17
T23-474,159,23,5
T23-885,135,23,20
T23-813,62,23,2
T23-608,162,23,11
T23-800,186,23,10
T23-919,119,23,20
T23-874,64,23,17
T23-943,112,23,3
T23-810,115,23,5
T23-291,121,23,14
T23-231,144,23,17
T23-175,180,23,10
T24-799,187,24,10
T24-148,194,24,7
T24-625,196,24,11
T24-808,192,24,12
T24-975,2,24,4
T24-613,10,24,11
T24-325,39,24,19
T24-765,48,24,17
T24-162,105,24,9
T24-187,136,24,9
T24-453,161,24,6
T24-168,173,24,13
T24-604,8,24,17
T24-178,27,24,3
T24-991,41,24,5
T24-333,82,24,13
T24-918,89,24,7
T24-899,116,24,13
T24-216,129,24,10
T24-112,150,24,16
T24-388,162,24,7
T24-668,170,24,3
T24-947,190,24,19
T31-348,4,31,4
T31-532,1,31,18
T31-437,9,31,5
T31-509,17,31,4
T31-441,37,31,8
T31-587,45,31,18
T31-867,49,31,14
T31-466,53,31,13
T31-781,52,31,11
T31-179,66,31,20
T31-811,79,31,4
T31-995,98,31,11
T31-512,101,31,12
T31-449,102,31,17
T31-949,106,31,11
T31-367,131,31,10
T31-744,132,31,3
T31-803,145,31,20
T31-967,146,31,7
T31-860,166,31,19
T31-374,167,31,19
T31-220,43,31,2
T31-127,178,31,3
T31-578,181,31,19
T31-581,186,31,18
T24-453,11,24,14
T24-719,13,24,9
T24-167,27,24,19
T24-355,11,24,8
T24-647,30,24,19
T24-738,13,24,12
T24-105,53,24,18
T24-654,14,24,19
T24-269,16,24,19
T24-311,56,24,20
T24-549,53,24,15
T24-918,31,24,17
T24-502,61,24,6
T24-592,96,24,10
T24-823,64,24,14
T24-651,116,24,11
T24-131,88,24,4
T24-722,27,24,12
T24-826,96,24,10
T24-507,102,24,10
T24-191,104,24,8
T24-918,123,24,12
T24-446,125,24,15
T24-240,48,24,9
T24-701,169,24,6
T24-643,129,24,3
T24-935,133,24,8
T24-807,185,24,20
T24-776,146,24,5
T24-285,180,24,14
T24-437,143,24,17
T24-545,87,24,7
T24-288,148,24,5
T24-943,122,24,18
T24-799,153,24,12
T24-176,171,24,20
T24-459,129,24,8
T24-846,1,24,16
T24-708,175,24,17
T24-526,18,24,14
T24-490,28,24,18
T24-382,29,24,18
T25-841,47,25,9
T25-198,52,25,2
T25-672,58,25,13
T25-518,88,25,3
T25-654,91,25,19
T25-865,93,25,20
T25-818,95,25,4
T25-951,103,25,5
T25-719,124,25,20
T25-191,126,25,8
T25-261,173,25,17
T25-229,178,25,4
T31-292,6,31,12
T31-314,8,31,7
T31-902,11,31,13
T31-288,0,31,6
T32-364,14,32,9
T32-615,20,32,17
T32-615,22,32,4
T32-370,25,32,13
T32-842,42,32,8
T32-926,38,32,17
T32-238,51,32,2
T32-377,61,32,2
T32-508,59,32,6
T32-719,73,32,2
T32-941,89,32,12
T32-558,104,32,14
T32-478,82,32,13
T32-637,121,32,3
T32-745,102,32,2
T32-728,133,32,17
T32-237,137,32,16
T32-979,152,32,5
T32-694,154,32,16
T32-962,159,32,18
T32-794,194,32,18
T25-897,0,25,17
T25-602,0,25,6
T25-778,3,25,8
T25-485,5,25,13
T25-837,4,25,11
T25-677,8,25,15
T25-631,41,25,16
T25-979,7,25,11
T25-887,10,25,18
T25-471,15,25,15
T25-302,51,25,11
T25-688,20,25,8
T25-189,23,25,11
T25-707,27,25,9
T25-720,81,25,8
T25-504,35,25,3
T25-146,111,25,7
T25-327,57,25,13
T25-515,63,25,7
T25-942,45,25,4
T25-397,111,25,11
T25-160,54,25,10
T25-570,112,25,5
T25-290,35,25,3
T25-688,122,25,13
T25-948,74,25,18
T25-481,62,25,15
T25-934,68,25,12
T25-700,110,25,8
T25-510,135,25,12
T25-197,95,25,15
T25-183,140,25,17
T25-308,72,25,13
T25-705,97,25,4
T25-461,99,25,20
T25-153,108,25,4
T25-471,144,25,16
T25-107,160,25,4
T25-950,157,25,12
T25-195,113,25,19
T25-784,128,25,9
T25-286,162,25,18
T25-391,177,25,19
T25-204,183,25,9
T25-677,189,25,20
T25-947,134,25,10
T25-542,153,25,19
T25-412,137,25,2
T25-968,164,25,19
T25-634,148,25,19
T25-834,172,25,10
T25-428,197,25,4
T25-468,193,25,4
T25-880,174,25,3
T25-219,8,25,18
T25-294,49,25,6
T25-496,106,25,13
T25-258,135,25,19
T25-337,147,25,10
T25-798,160,25,2
T25-363,177,25,9
T25-724,192,25,18
T25-743,194,25,9
T25-503,11,25,8
T32-386,3,32,17
T32-106,19,32,8
T32-635,23,32,12
T32-470,41,32,17
T32-433,46,32,18
T32-399,47,32,19
T32-636,50,32,19
T32-641,62,32,18
T32-492,71,32,4
T32-812,74,32,13
T33-208,89,33,7
T33-718,91,33,5
T33-673,10,33,2
T33-195,97,33,2
T33-603,108,33,2
T33-795,111,33,9
T33-461,113,33,4
T33-931,119,33,18
T33-782,120,33,14
T33-274,128,33,10
T33-843,43,33,18
T33-543,132,33,3
T33-170,140,33,6
T33-172,144,33,2
T33-517,151,33,8
T33-432,175,33,14
T33-328,179,33,17
T33-897,186,33,14
T33-515,188,33,7
T25-478,2,25,17
T25-307,21,25,14
T25-210,26,25,12
T25-221,23,25,2
T25-949,15,25,6
T25-364,21,25,10
T25-371,32,25,16
T25-217,39,25,6
T25-322,65,25,18
T25-982,6,25,13
T25-731,68,25,12
T25-584,92,25,6
T25-885,60,25,19
T25-866,103,25,6
T25-402,2,25,12
T25-667,25,25,7
T25-368,106,25,15
T25-607,74,25,18
T25-840,80,25,17
T25-173,85,25,19
T25-369,92,25,5
T25-907,110,25,13
T25-309,95,25,17
T25-225,121,25,9
T25-542,195,25,2
T25-401,134,25,17
T25-828,151,25,15
T25-475,89,25,10
T25-547,112,25,17
T25-146,123,25,7
T25-334,156,25,3
T25-916,181,25,11
T25-694,125,25,15
T25-592,168,25,6
T25-825,138,25,8
T25-448,178,25,4
T25-367,96,25,14
T25-827,171,25,10
T25-608,97,25,16
T25-287,172,25,17
T25-782,188,25,7
T25-611,198,25,15
T26-585,8,26,17
T26-884,98,26,20
T26-406,14,26,7
T26-800,127,26,15
T26-783,38,26,19
T26-242,146,26,6
T26-496,27,26,15
T26-852,155,26,17
T26-742,32,26,12
T26-150,48,26,8
T26-661,52,26,3
T26-717,59,26,13
T26-967,179,26,7
T26-111,184,26,5
T26-184,190,26,9
T26-177,78,26,18
T26-248,83,26,9
T26-377,195,26,10
T26-818,132,26,13
T26-766,134,26,8
T26-202,170,26,15
T33-486,19,33,5
T33-396,26,33,9
T33-550,33,33,17
T33-355,39,33,8
T33-906,43,33,9
T33-786,51,33,19
T33-165,60,33,10
T33-653,61,33,7
T33-109,70,33,20
T33-409,73,33,18
T33-366,75,33,12
T33-969,80,33,8
T7-580,85,7,19
T34-140,95,34,2
T34-317,110,34,19
T34-337,154,34,16
T34-792,158,34,13
T34-328,175,34,17
T34-703,167,34,13
T34-673,176,34,6
T34-638,178,34,2
T34-232,193,34,9
T34-567,102,34,17
T34-903,151,34,15
T26-526,2,26,2
T26-825,4,26,8
T26-889,24,26,16
T26-762,10,26,2
T26-213,12,26,7
T26-796,22,26,20
T26-757,37,26,5
T26-719,79,26,13
T26-857,44,26,9
T26-893,109,26,8
T26-759,170,26,10
T26-458,67,26,6
T26-307,103,26,17
T26-367,128,26,17
T26-763,113,26,7
T26-694,15,26,6
T26-674,130,26,5
T26-720,32,26,20
T26-993,60,26,14
T26-452,176,26,17
T26-510,76,26,17
T26-750,145,26,14
T26-214,24,26,13
T26-309,156,26,20
T26-223,34,26,17
T26-560,94,26,9
T26-728,158,26,11
T26-869,2,26,6
T26-489,102,26,20
T26-699,71,26,9
T26-178,89,26,17
T26-439,44,26,7
T26-712,127,26,17
T26-616,5,26,19
T26-705,125,26,5
T26-684,73,26,6
T26-108,129,26,10
T4-183,186,4,15
T4-871,190,4,13
T7-263,160,7,10
T27-140,163,27,7
T27-945,21,27,4
T27-242,78,27,16
T27-481,80,27,3
T27-612,88,27,10
T27-532,84,27,19
T27-469,87,27,2
T27-410,137,27,6
T27-622,114,27,9
T27-741,140,27,12
T27-558,153,27,12
T27-815,154,27,5
T27-379,161,27,11
T27-581,169,27,5
T27-333,192,27,16
T27-704,198,27,20
T34-113,17,34,19
T34-190,28,34,9
T34-714,35,34,19
T34-312,51,34,6
T34-143,63,34,15
T34-289,65,34,19
T34-566,67,34,11
T34-370,72,34,18
T34-525,78,34,14
T34-479,79,34,12
T34-726,90,34,12
T34-345,97,34,6
T34-576,108,34,14
T34-937,120,34,5
T34-880,121,34,10
T34-985,138,34,12
T34-595,140,34,15
T34-181,144,34,3
T34-833,145,34,10
T34-946,169,34,16
T34-969,171,34,17
T34-547,179,34,15
T34-788,181,34,20
T35-377,187,35,2
T35-454,192,35,14
T35-149,196,35,3
T35-284,197,35,4
T26-340,22,26,20
T26-490,56,26,4
T26-140,26,26,18
T26-916,118,26,9
T26-184,131,26,18
T4-611,139,4,13
T9-878,30,9,10
T27-710,62,27,12
T27-335,117,27,13
T27-973,35,27,10
T27-343,142,27,6
T27-237,159,27,17
T27-911,12,27,16
T27-875,166,27,4
T27-720,23,27,2
T27-265,28,27,12
T27-189,168,27,18
T27-556,40,27,11
T27-687,173,27,8
T27-759,45,27,10
T27-309,52,27,5
T27-224,50,27,12
T27-337,101,27,16
T27-187,188,27,18
T27-876,195,27,16
T27-687,86,27,7
T27-701,104,27,18
T27-734,88,27,5
T27-433,105,27,6
T27-385,114,27,9
T27-520,115,27,15
T27-672,142,27,13
T27-764,167,27,9
T27-874,150,27,5
T27-115,152,27,11
T27-485,194,27,20
T27-796,143,27,18
T27-395,149,27,4
T27-906,1,27,13
T27-600,18,27,20
T27-791,170,27,15
T27-519,19,27,20
T27-852,24,27,4
T27-209,193,27,20
T27-296,95,27,19
T27-495,166,27,19
T27-707,175,27,13
T27-696,32,27,2
T27-579,174,27,10
T27-953,184,27,10
T27-550,178,27,13
T27-567,41,27,8
T27-314,42,27,18
T27-447,67,27,11
T27-177,69,27,15
T27-999,73,27,13
T27-452,75,27,16
T27-375,80,27,14
T27-486,84,27,9
T27-548,100,27,14
T27-815,113,27,2
T27-919,159,27,3
T35-302,8,35,17
T35-880,9,35,19
T35-801,12,35,13
T35-713,11,35,20
T35-207,13,35,3
T35-490,20,35,18
T35-759,22,35,18
T35-686,18,35,11
T35-190,23,35,12
T35-590,27,35,5
T35-458,28,35,9
T35-236,37,35,13
T35-828,40,35,15
T35-843,45,35,6
T35-156,49,35,8
T35-219,61,35,8
T35-748,59,35,2
T35-874,76,35,2
T35-870,78,35,14
T35-343,104,35,2
T35-632,108,35,12
T35-229,109,35,15
T35-979,112,35,17
T35-833,114,35,8
T35-114,132,35,18
T35-310,141,35,18
T35-999,142,35,10
T35-206,151,35,11
T35-820,168,35,12
T35-819,191,35,4
T35-617,192,35,10
T27-465,45,27,2
T27-104,2,27,16
T27-781,10,27,8
T27-970,36,27,17
T27-187,44,27,3
T27-128,52,27,5
T27-965,46,27,9
T27-758,77,27,3
T27-469,85,27,2
T27-913,94,27,11
T27-112,25,27,5
T27-625,127,27,13
T27-900,183,27,19
T27-105,115,27,11
T27-403,198,27,14
T27-398,141,27,7
T27-415,48,27,10
T27-147,130,27,6
T27-997,147,27,8
T27-687,93,27,14
T27-853,146,27,16
T27-254,160,27,18
T27-250,140,27,19
T27-905,77,27,20
T27-151,97,27,17
T27-472,171,27,7
T27-618,156,27,5
T27-245,163,27,14
T27-293,87,27,12
T27-648,185,27,16
T27-618,193,27,4
T27-748,98,27,9
T27-699,104,27,20
T27-379,190,27,15
T27-661,108,27,5
T27-938,197,27,14
T27-641,120,27,18
T27-657,148,27,9
T27-451,0,27,15
T27-769,161,27,14
T27-287,195,27,14
T4-833,44,4,15
T28-530,103,28,8
T28-350,112,28,15
T28-135,118,28,13
T28-875,158,28,18
T28-165,162,28,10
T28-179,181,28,14
T28-299,185,28,3
T28-163,191,28,12
T28-439,196,28,16
T35-304,4,35,13
T35-187,10,35,17
T35-323,13,35,10
T35-456,27,35,15
T35-520,30,35,5
T35-421,36,35,7
T35-985,38,35,2
T35-538,43,35,19
T36-918,50,36,19
